"","ATEMP_SUMMER_HIST_HUC12","WOODY_VEG_PCT_HUC12","N_RED_DRYDEP_HUC12","HUC12_join","preds"
"65454",19.61,99.75,0.33480233,160503010207,NA
"65455",21.22,99.09,0.349371248,160503010208,NA
"65456",18.28,85.6,0.441067494,160503010303,NA
"65457",20.83,98.63,0.356464132,160503010304,NA
"65458",20.66,98.87,0.346089026,160503010401,NA
"65459",22.13,97.71,0.330076287,160503010402,NA
"65460",21.35,99.58,0.349595124,160503010403,NA
"65461",21.22,99.09,0.329129948,160503010404,NA
"65462",22.88,97.4,0.351944161,160503010405,NA
"65463",22.1,99.12,0.363892715,160503010501,NA
"65464",24.03,99.2,0.411783158,160503010502,NA
"65465",22.92,98.47,0.373193252,160503010601,NA
"65466",22.94,97.85,0.360984653,160503010602,NA
"65467",23.03,94.94,0.355986929,160503010603,NA
"65468",13.48,96.97,0.819705857,160503020101,NA
"65469",12.94,91.55,0.829954805,160503020102,NA
"65470",13.4,94.67,0.68723698,160503020103,NA
"65471",13.8,93.47,0.795265188,160503020104,NA
"65472",15.49,94.06,0.767179353,160503020105,NA
"65473",17,85.69,0.574087909,160503020106,NA
"65474",17.03,94.66,0.604717806,160503020107,NA
"65475",15.14,93.49,0.678673082,160503020108,NA
"65476",15.8,90.21,0.524675327,160503020201,NA
"65477",17.52,68.12,0.559053299,160503020202,NA
"65478",16.79,93.37,0.633855734,160503020203,NA
"65479",19.53,69.81,0.688360254,160503020205,NA
"65480",21.93,86.33,0.537480216,160503020207,NA
"65481",18.23,99.29,0.344801547,160503020301,NA
"65482",19.26,99.15,0.405577543,160503020302,NA
"65483",20.86,97.79,0.405572921,160503020303,NA
"65484",15.58,93.84,0.459053768,160503020304,NA
"65485",21.8,82.88,0.491965868,160503020305,NA
"65486",21.34,93.77,0.53138,160503020401,NA
"65487",21.83,81.34,0.55978168,160503020402,NA
"65488",24.05,57.65,0.617610903,160503020403,NA
"65489",23.74,94.82,0.580298481,160503020404,NA
"65490",24.29,87.92,0.476393651,160503020406,NA
"65491",22.36,68.4,0.571158262,160503020501,NA
"65492",23.96,94.44,0.605484159,160503020502,NA
"65493",24.38,93.12,0.610358586,160503020503,NA
"65494",22.55,72.25,0.591777064,160503020504,NA
"65495",23.25,99.21,0.397050453,160503030101,NA
"65496",22.99,99.08,0.391929831,160503030102,NA
"65497",24.06,98.55,0.43258393,160503030103,NA
"65498",25.61,69.63,0.537911305,160503030104,NA
"65499",25.04,98.77,0.404308412,160503030201,NA
"65500",25.4,93.13,0.402079709,160503030202,NA
"65501",25.12,96.12,0.400689337,160503030203,NA
"65502",24.96,86.54,0.374496958,160503030204,NA
"65503",25.41,91.41,0.402894182,160503030205,NA
"65504",24.23,95.76,0.285604272,160503030301,NA
"65505",25.31,92.22,0.288914748,160503030302,NA
"65506",25.65,93.63,0.278215159,160503030303,NA
"65507",25.46,93.33,0.28471262,160503030304,NA
"65508",25.97,73.76,0.289230552,160503030401,NA
"65509",26.05,74.83,0.350804822,160503030402,NA
"65510",25.18,90.68,0.411512973,160503030500,NA
"65511",19.92,99.12,0.34239766,160503040101,NA
"65512",21.55,99.14,0.323755401,160503040102,NA
"65513",21.51,99.94,0.320413944,160503040103,NA
"65514",21.35,97.6,0.32563887,160503040104,NA
"65515",23.28,99.56,0.300003941,160503040105,NA
"65516",24.26,95.06,0.326251562,160503040106,NA
"65517",20.19,99.41,0.349445423,160503040201,NA
"65518",18.4,99.26,0.349443872,160503040202,NA
"65519",24.97,80.49,0.320851269,160503040203,NA
"65520",25.58,84.3,0.368038421,160503040301,NA
"65521",23.18,98.83,0.285689073,160503040302,NA
"65522",24.11,93.72,0.289851985,160503040303,NA
"65523",24.96,92.37,0.309217139,160503040304,NA
"65524",22.51,97.47,0.362532962,160503040401,NA
"65525",18.63,99.06,0.355208106,160503040402,NA
"65526",23.55,93.1,0.363156085,160503040403,NA
"65527",22.98,84.4,0.273371515,160600010101,NA
"65528",22.67,86.39,0.283200545,160600010102,NA
"65529",22.85,97.57,0.283865546,160600010103,NA
"65530",23.2,97.99,0.269920563,160600010201,NA
"65531",23.2,89.46,0.254944984,160600010202,NA
"65532",23.72,98.95,0.280108555,160600010203,NA
"65533",22.5,98.59,0.290607188,160600010204,NA
"65534",24.44,82.99,0.301503211,160600010205,NA
"65535",22.38,73.99,0.307248612,160600010206,NA
"65536",23.07,89.97,0.293520731,160600010207,NA
"65537",23.3,93.85,0.285412374,160600010208,NA
"65538",24.99,44.76,0.278109305,160600010209,NA
"65539",22.59,74.62,0.314364904,160600010301,NA
"65540",21.73,69.49,0.300028003,160600010302,NA
"65541",23.67,75.32,0.320925768,160600010303,NA
"65542",23.58,93.78,0.290973916,160600010401,NA
"65543",23.61,91.43,0.269035704,160600010402,NA
"65544",23.25,95.24,0.249976265,160600010403,NA
"65545",24.65,98.34,0.253546703,160600010404,NA
"65546",24.18,99.43,0.272057857,160600010405,NA
"65547",24.61,95.06,0.279038845,160600010406,NA
"65548",24.52,86.12,0.284256102,160600010501,NA
"65549",25.21,90.06,0.290686057,160600010502,NA
"65550",24.33,97.4,0.305842519,160600010503,NA
"65551",23.59,76.23,0.327174011,160600010504,NA
"65552",26.21,18.01,0.2799381,160600010600,NA
"65553",22.5,80.13,0.309958743,160600010701,NA
"65554",22.93,67.79,0.311812594,160600010702,NA
"65555",22.42,70.5,0.309309825,160600010703,NA
"65556",23.09,89.26,0.304310748,160600010704,NA
"65557",23.83,95.83,0.279538859,160600010705,NA
"65558",25.17,98.51,0.263425633,160600010706,NA
"65559",23.45,99.56,0.299951315,160600010801,NA
"65560",23.77,94.03,0.279937249,160600010802,NA
"65561",22.97,97.55,0.265710091,160600010803,NA
"65562",25.94,75.16,0.25636687,160600010804,NA
"65563",24.97,81.53,0.256280198,160600010805,NA
"65564",26.15,97.22,0.237896651,160600010901,NA
"65565",23.72,66.57,0.29014084,160600010902,NA
"65566",24.52,39.8,0.279766195,160600010903,NA
"65567",24.28,64.81,0.277971691,160600010904,NA
"65568",22.55,88.8,0.285218247,160600010905,NA
"65569",26.47,83.62,0.242946413,160600010906,NA
"65570",26.44,97.68,0.260045464,160600011001,NA
"65571",23.63,88.42,0.288751717,160600011002,NA
"65572",26.73,72.52,0.262609217,160600011003,NA
"65573",25.76,86.25,0.274480266,160600011004,NA
"65574",24.51,90.68,0.288182133,160600011005,NA
"65575",23.44,79.88,0.309531539,160600011006,NA
"65576",24.56,96.13,0.275179709,160600011101,NA
"65577",24.65,94.72,0.2913482,160600011102,NA
"65578",22.01,99.76,0.293245792,160600011201,NA
"65579",21.46,81.62,0.298796872,160600011202,NA
"65580",21.99,58.87,0.292216736,160600011203,NA
"65581",22.74,87.48,0.295417463,160600011204,NA
"65582",22.37,99.06,0.290661364,160600011205,NA
"65583",23.54,97.68,0.28582261,160600011206,NA
"65584",24.01,88.44,0.283166482,160600011301,NA
"65585",24.31,97.13,0.282435459,160600011302,NA
"65586",24.22,97.31,0.293893176,160600011303,NA
"65587",25.36,89.19,0.306100315,160600011400,NA
"65588",27.96,13.51,0.277126132,160600011500,NA
"65589",20.08,97.82,0.300723531,160600011601,NA
"65590",21.92,83.11,0.308298443,160600011602,NA
"65591",22.09,84.22,0.320859478,160600011701,NA
"65592",22.2,82.79,0.307713755,160600011702,NA
"65593",23.1,49.26,0.293851786,160600011703,NA
"65594",22.38,55.58,0.284174217,160600011704,NA
"65595",22.82,96.81,0.292809531,160600011705,NA
"65596",22.69,99.58,0.309242069,160600011706,NA
"65597",23.98,27.99,0.303472214,160600011707,NA
"65598",24.38,93.59,0.306779664,160600011801,NA
"65599",22.75,73.97,0.28343933,160600011802,NA
"65600",24.55,84.25,0.299811295,160600011803,NA
"65601",21.48,96.58,0.288520614,160600020101,NA
"65602",21.89,97.77,0.290263732,160600020102,NA
"65603",20.61,99.8,0.303591615,160600020201,NA
"65604",21.75,99.96,0.304623017,160600020202,NA
"65605",21.08,99.91,0.312312867,160600020203,NA
"65606",19.96,99.83,0.297849729,160600020204,NA
"65607",21.91,99.72,0.302242225,160600020205,NA
"65608",19.69,95.77,0.307542885,160600020301,NA
"65609",21.92,99.28,0.32171805,160600020302,NA
"65610",19.58,88.79,0.297044756,160600020303,NA
"65611",21.01,98.69,0.307256977,160600020304,NA
"65612",20.64,99.57,0.281206338,160600020305,NA
"65613",22.65,47.11,0.295210291,160600020306,NA
"65614",22.88,99.52,0.296263892,160600020401,NA
"65615",23.3,99.45,0.286823847,160600020402,NA
"65616",22.44,98.24,0.275012407,160600020403,NA
"65617",24.41,94.93,0.275733889,160600020404,NA
"65618",22.3,99.84,0.261684344,160600020405,NA
"65619",24.9,85.4,0.258705804,160600020406,NA
"65620",23.09,99.31,0.276674346,160600020501,NA
"65621",23.93,98.36,0.268611381,160600020502,NA
"65622",23.33,99.49,0.27362352,160600020503,NA
"65623",25.09,99.66,0.242325174,160600020504,NA
"65624",26.17,97.31,0.255852694,160600020505,NA
"65625",24.28,97.92,0.253233275,160600020601,NA
"65626",26.03,81.46,0.253745604,160600020602,NA
"65627",23.06,98.99,0.270802095,160600020701,NA
"65628",24.39,96.62,0.270329837,160600020702,NA
"65629",22.29,97.73,0.296294619,160600020801,NA
"65630",22.85,93.4,0.287461766,160600020802,NA
"65631",22.39,99.28,0.28837089,160600020803,NA
"65632",24.12,97.64,0.283186585,160600020804,NA
"65633",23.04,99.94,0.291217976,160600020805,NA
"65634",25.48,97.5,0.284410687,160600020806,NA
"65635",22.8,99.5,0.301171503,160600020901,NA
"65636",24.01,94.36,0.301770022,160600020902,NA
"65637",24.75,75.11,0.282222575,160600021000,NA
"65638",25.37,76.65,0.288416365,160600021101,NA
"65639",26.6,16.62,0.266762411,160600021102,NA
"65640",23.37,96.71,0.304776689,160600021201,NA
"65641",24.84,95.84,0.290893961,160600021202,NA
"65642",25.42,93.53,0.299294922,160600021203,NA
"65643",26.05,88.12,0.309843897,160600021204,NA
"65644",24.62,90.16,0.386290152,160600021205,NA
"65645",25.54,91.51,0.355599261,160600021206,NA
"65646",26.47,48.3,0.32935739,160600021207,NA
"65647",20.67,99.8,0.288050327,160600030101,NA
"65648",21.03,96.98,0.286244546,160600030102,NA
"65649",21.74,87.69,0.292473052,160600030103,NA
"65650",20.66,98.03,0.298889621,160600030104,NA
"65651",20.96,99.36,0.305380604,160600030105,NA
"65652",21.24,99.95,0.30793712,160600030106,NA
"65653",21.41,99.91,0.312952126,160600030107,NA
"65654",21.27,99.82,0.312507254,160600030201,NA
"65655",23.1,99.63,0.290395812,160600030202,NA
"65656",22.45,99.63,0.293686933,160600030203,NA
"65657",21.68,100,0.305042844,160600030204,NA
"65658",23.12,98.65,0.288520786,160600030205,NA
"65659",18.75,99.53,0.318638283,160600030301,NA
"65660",21.78,98.35,0.317039948,160600030302,NA
"65661",23.97,98.53,0.288525097,160600030303,NA
"65662",24.03,97.76,0.290641256,160600030304,NA
"65663",24.45,95.66,0.275504142,160600030305,NA
"65664",22.09,95.34,0.301465193,160600030401,NA
"65665",20.13,98.65,0.290792981,160600030402,NA
"65666",22.71,97.44,0.288693999,160600030403,NA
"65667",18.29,99.28,0.312700544,160600030501,NA
"65668",22.94,97.97,0.284367498,160600030502,NA
"65669",23.97,98.31,0.272904265,160600030601,NA
"65670",24.59,96.25,0.262109038,160600030602,NA
"65671",20.8,99.72,0.29955907,160600030701,NA
"65672",22.84,99.09,0.287546756,160600030702,NA
"65673",24.86,81.12,0.261111588,160600030703,NA
"65674",25.09,61.23,0.263682744,160600030800,NA
"65675",20.52,98.85,0.31095833,160600040101,NA
"65676",20.35,89.69,0.330767421,160600040102,NA
"65677",20.97,98.81,0.288811298,160600040103,NA
"65678",21.39,94.47,0.303669192,160600040104,NA
"65679",21.55,95.17,0.296576824,160600040105,NA
"65680",21.53,98.88,0.274892718,160600040201,NA
"65681",22.51,95.42,0.293440268,160600040202,NA
"65682",21.79,95.03,0.279785513,160600040203,NA
"65683",21.49,97.39,0.268833317,160600040204,NA
"65684",21.46,81.61,0.291077972,160600040205,NA
"65685",20.59,80.81,0.293075445,160600040206,NA
"65686",21.11,83.48,0.28637681,160600040207,NA
"65687",22.92,12.72,0.280376995,160600040208,NA
"65688",20.81,98.9,0.30619589,160600040301,NA
"65689",22.02,99.97,0.265553244,160600040302,NA
"65690",20.58,95.4,0.287886626,160600040303,NA
"65691",20.93,97.15,0.291948924,160600040304,NA
"65692",22.25,99.68,0.241035773,160600040401,NA
"65693",22.41,98.33,0.258897552,160600040402,NA
"65694",22.68,99.37,0.247510899,160600040403,NA
"65695",18.11,98.08,0.291593311,160600040501,NA
"65696",19.82,100,0.250887506,160600040502,NA
"65697",22.51,89.42,0.265208066,160600040504,NA
"65698",18.24,99.86,0.280683505,160600040601,NA
"65699",18.22,99.34,0.28257106,160600040602,NA
"65700",22.8,95.27,0.263950935,160600040603,NA
"65701",19.6,99.13,0.299385765,160600040604,NA
"65702",23.43,98.3,0.269305609,160600040605,NA
"65703",15.18,99.53,0.340817055,160600040701,NA
"65704",15.38,99,0.332243794,160600040702,NA
"65705",21.03,95.69,0.305885873,160600040703,NA
"65706",20.95,98.16,0.288935111,160600040704,NA
"65707",21.02,94.96,0.278479104,160600040705,NA
"65708",24.76,40,0.260231255,160600040800,NA
"65709",19.71,99.19,0.29499018,160600040901,NA
"65710",17.71,99.77,0.302841721,160600040902,NA
"65711",21.28,92.56,0.306623523,160600040903,NA
"65712",19.72,99.48,0.29839605,160600050101,NA
"65713",16.61,97.17,0.308046135,160600050102,NA
"65714",19.63,99.27,0.300571696,160600050103,NA
"65715",16.14,99.99,0.289033127,160600050201,NA
"65716",19.21,99.96,0.293261812,160600050202,NA
"65717",15.08,98.98,0.315065862,160600050203,NA
"65718",16.54,99.59,0.303266748,160600050204,NA
"65719",18.2,99.7,0.316317445,160600050205,NA
"65720",19.71,99.05,0.310863537,160600050206,NA
"65721",19.18,97.04,0.316671936,160600050300,NA
"65722",19.42,99.64,0.306816216,160600050401,NA
"65723",18.95,99.84,0.306085294,160600050402,NA
"65724",18.24,99.79,0.284297707,160600050403,NA
"65725",18.8,99.96,0.290355036,160600050404,NA
"65726",17.22,99.79,0.286504744,160600050405,NA
"65727",20.69,99.52,0.301758875,160600050406,NA
"65728",19.19,99.98,0.281481536,160600050407,NA
"65729",20.18,99.69,0.281055484,160600050408,NA
"65730",18.24,99.7,0.27833998,160600050501,NA
"65731",21.33,99.89,0.262941896,160600050502,NA
"65732",20.51,99.85,0.265773666,160600050503,NA
"65733",21.5,99.88,0.253783733,160600050504,NA
"65734",19.77,99.9,0.268680312,160600050601,NA
"65735",20.81,94.14,0.257208398,160600050602,NA
"65736",20.33,98,0.269648782,160600050603,NA
"65737",21.6,98.48,0.266384092,160600050604,NA
"65738",21.16,99.76,0.266280634,160600050605,NA
"65739",19.99,99.88,0.274798502,160600050606,NA
"65740",19.49,99.26,0.274820289,160600050607,NA
"65741",22.01,92.32,0.261113035,160600050608,NA
"65742",19.82,86.99,0.296989792,160600050701,NA
"65743",19.7,94.93,0.283998112,160600050702,NA
"65744",20.97,99.09,0.270627366,160600050703,NA
"65745",20.37,95.7,0.261523163,160600050704,NA
"65746",20.13,98.33,0.258010102,160600050705,NA
"65747",21.11,99.98,0.265475249,160600050706,NA
"65748",21.79,98.36,0.255192331,160600050707,NA
"65749",18.28,97.32,0.286510138,160600050801,NA
"65750",21.11,97.37,0.260767626,160600050802,NA
"65751",19.66,98.94,0.289739403,160600050901,NA
"65752",18,99.2,0.297366313,160600050902,NA
"65753",18.79,99.54,0.285490925,160600050903,NA
"65754",20.3,99.61,0.286900126,160600050904,NA
"65755",20.12,99.91,0.26847261,160600051001,NA
"65756",20.5,99.89,0.261798273,160600051002,NA
"65757",18.89,98.57,0.271040448,160600051101,NA
"65758",18.97,99.37,0.257438422,160600051102,NA
"65759",20.88,99.96,0.24791672,160600051103,NA
"65760",18.01,99.9,0.283707388,160600051201,NA
"65761",20.97,99.82,0.283605141,160600051202,NA
"65762",20.84,99.98,0.275671467,160600051203,NA
"65763",21.22,99.98,0.243884931,160600051204,NA
"65764",21.75,98.49,0.27473775,160600051205,NA
"65765",21.74,98.75,0.260573101,160600051301,NA
"65766",21.67,100,0.26421193,160600051302,NA
"65767",22.04,98.82,0.249458282,160600051303,NA
"65768",19.92,99.75,0.24422434,160600051401,NA
"65769",21.38,97.18,0.254251683,160600051402,NA
"65770",21.18,99.07,0.258349214,160600051403,NA
"65771",21.54,98.14,0.252386917,160600051404,NA
"65772",19.86,95.06,0.297426547,160600051501,NA
"65773",20.98,96.42,0.268806556,160600051502,NA
"65774",21.5,86.16,0.307892338,160600051503,NA
"65775",21.76,92.43,0.270908308,160600051601,NA
"65776",21.25,76.17,0.260744537,160600051602,NA
"65777",21.48,74.62,0.274379198,160600051603,NA
"65778",20.13,90.34,0.272263925,160600051604,NA
"65779",20.14,93.07,0.281070899,160600051605,NA
"65780",22.44,5.49,0.270965467,160600051700,NA
"65781",21.18,99.57,0.299253782,160600060101,NA
"65782",20.8,99.92,0.295547267,160600060102,NA
"65783",19.78,99.86,0.291315501,160600060103,NA
"65784",20.21,99.83,0.302122227,160600060104,NA
"65785",20.91,99.99,0.293911259,160600060105,NA
"65786",19.43,99.79,0.302090069,160600060106,NA
"65787",21.13,99.9,0.288698917,160600060107,NA
"65788",20.73,98.94,0.28088421,160600060201,NA
"65789",21.36,99.7,0.263310237,160600060202,NA
"65790",21.23,95.9,0.264793071,160600060203,NA
"65791",18.94,97.56,0.277720357,160600060301,NA
"65792",21.24,98.32,0.271683943,160600060302,NA
"65793",21.63,95.33,0.275449075,160600060303,NA
"65794",21.47,88.9,0.278802391,160600060304,NA
"65795",21.2,95.14,0.290815006,160600060305,NA
"65796",21.03,99.62,0.29316584,160600060401,NA
"65797",20.03,98.72,0.311280611,160600060402,NA
"65798",18.8,98.85,0.310286693,160600060403,NA
"65799",21.32,99.34,0.289376514,160600060404,NA
"65800",21.01,99.45,0.301586112,160600060405,NA
"65801",20.65,98.7,0.283256331,160600060406,NA
"65802",22.27,88.58,0.283863357,160600060407,NA
"65803",21.74,96.3,0.283441826,160600060408,NA
"65804",21.67,93.93,0.268291415,160600060501,NA
"65805",21.74,99.52,0.276146131,160600060502,NA
"65806",21.49,85.96,0.268404799,160600060503,NA
"65807",20.84,79.49,0.295082775,160600060600,NA
"65808",19.88,97.76,0.295985609,160600070101,NA
"65809",19.19,95.51,0.302808548,160600070102,NA
"65810",19.7,98.29,0.3027964,160600070201,NA
"65811",19.47,97.31,0.311199387,160600070202,NA
"65812",19.79,98.9,0.282228441,160600070203,NA
"65813",20.68,99.79,0.271870982,160600070204,NA
"65814",20.96,97.52,0.269823656,160600070205,NA
"65815",21.19,97.98,0.286930416,160600070206,NA
"65816",21.24,99.63,0.280217136,160600070301,NA
"65817",20.4,99.38,0.268165019,160600070302,NA
"65818",20.37,99.81,0.28987801,160600070303,NA
"65819",19.93,99.61,0.263127212,160600070304,NA
"65820",21.04,98.73,0.273302438,160600070305,NA
"65821",20.1,98,0.269210118,160600070401,NA
"65822",21.22,98.87,0.267747308,160600070402,NA
"65823",20.03,98.35,0.266244966,160600070501,NA
"65824",20.01,95.95,0.266559417,160600070502,NA
"65825",20.03,98.84,0.261971881,160600070503,NA
"65826",20.41,99.19,0.260897865,160600070504,NA
"65827",20.15,96.24,0.262196576,160600070505,NA
"65828",20.45,99.19,0.278506418,160600070601,NA
"65829",21.14,98.43,0.266958075,160600070602,NA
"65830",20.08,99.07,0.270657992,160600070603,NA
"65831",21.15,96.94,0.263474128,160600070604,NA
"65832",18.37,79.2,0.281795517,160600070701,NA
"65833",17.83,93.42,0.281655058,160600070702,NA
"65834",19.65,99.48,0.269207144,160600070703,NA
"65835",20.51,94.96,0.279135837,160600070704,NA
"65836",20.98,98.93,0.264425649,160600070800,NA
"65837",19.78,71.64,0.274518752,160600070901,NA
"65838",18.48,92.74,0.292936986,160600070902,NA
"65839",19.38,85.53,0.302156141,160600070903,NA
"65840",20.83,98.23,0.28290188,160600070904,NA
"65841",19.01,97.28,0.266956655,160600070905,NA
"65842",20.56,99.52,0.266716323,160600070906,NA
"65843",20.15,89.93,0.262599905,160600070907,NA
"65844",21.32,79.79,0.268337505,160600070908,NA
"65845",21.86,28.72,0.292909035,160600070909,NA
"65846",19.27,97.05,0.273412091,160600071001,NA
"65847",18.78,97.6,0.269653259,160600071002,NA
"65848",19.7,92.78,0.273152965,160600071003,NA
"65849",17.35,82.13,0.356957716,160600071101,NA
"65850",19.38,73.5,0.36925415,160600071102,NA
"65851",19.05,69.64,0.370238267,160600071103,NA
"65852",20.47,89.83,0.301432354,160600071104,NA
"65853",20.12,74.68,0.317168801,160600071200,NA
"65854",20.54,96.09,0.268539165,160600071300,NA
"65855",20.13,94.83,0.283591101,160600071400,NA
"65856",19.62,98.93,0.272183028,160600071501,NA
"65857",20.79,98.86,0.259885904,160600071502,NA
"65858",21.52,99.41,0.276324865,160600071503,NA
"65859",19.87,93.57,0.338571947,160600071601,NA
"65860",19.75,82.06,0.3755268,160600071602,NA
"65861",20.61,80.25,0.418485164,160600071603,NA
"65862",20.85,98.48,0.266721205,160600071604,NA
"65863",21.14,85.42,0.312781533,160600071605,NA
"65864",21.26,84.65,0.338391904,160600071606,NA
"65865",20.39,60.04,0.346912014,160600071701,NA
"65866",20.66,79.07,0.327196374,160600071702,NA
"65867",19.5,96.99,0.317347537,160600071703,NA
"65868",20.72,95.34,0.314836776,160600071704,NA
"65869",19.13,96.49,0.282145828,160600071801,NA
"65870",21.05,93.07,0.284646552,160600071802,NA
"65871",22.29,98.81,0.343426413,160600080101,NA
"65872",22.27,99.18,0.355801198,160600080102,NA
"65873",23.21,97.15,0.33332775,160600080103,NA
"65874",22.63,99.81,0.315806219,160600080104,NA
"65875",18.44,99.27,0.355136778,160600080105,NA
"65876",22.8,98.62,0.32154511,160600080106,NA
"65877",22.44,99.22,0.335661679,160600080107,NA
"65878",22.14,95.79,0.348221683,160600080200,NA
"65879",20.6,93.05,0.362908247,160600080301,NA
"65880",20.43,99.05,0.299515443,160600080302,NA
"65881",20.29,98.44,0.291025301,160600080303,NA
"65882",19.27,99.39,0.300822709,160600080304,NA
"65883",22.79,98.32,0.318012777,160600080305,NA
"65884",22.19,98.71,0.305183267,160600080401,NA
"65885",21.89,96.77,0.295462003,160600080402,NA
"65886",21.41,95.33,0.301598578,160600080403,NA
"65887",15.37,96.96,0.329380199,160600080404,NA
"65888",17.7,98.25,0.330001091,160600080405,NA
"65889",23.13,93.62,0.326585567,160600080406,NA
"65890",19.84,96.73,0.30289306,160600080501,NA
"65891",19.72,99.54,0.296372132,160600080502,NA
"65892",20.14,99.76,0.284970334,160600080503,NA
"65893",20.1,98.75,0.278435877,160600080504,NA
"65894",20.2,96.92,0.276941004,160600080505,NA
"65895",20.63,97.96,0.285713565,160600080506,NA
"65896",18.45,98.86,0.304150668,160600080507,NA
"65897",22.56,97.6,0.295222234,160600080508,NA
"65898",20.67,97.55,0.284720634,160600080601,NA
"65899",21.24,99.88,0.297868503,160600080602,NA
"65900",22.69,95.17,0.315338186,160600080603,NA
"65901",20.16,90.86,0.34724688,160600080700,NA
"65902",21.51,82.94,0.364464245,160600080800,NA
"65903",18.68,99.96,0.329003136,160600080901,NA
"65904",19.81,98.9,0.346485188,160600080902,NA
"65905",20.12,98.06,0.339605787,160600080903,NA
"65906",20.9,97.36,0.33481784,160600080904,NA
"65907",18.7,97.86,0.314447225,160600081001,NA
"65908",19.64,93.96,0.344224035,160600081102,NA
"65909",21.19,84.33,0.36918554,160600081103,NA
"65910",19.55,95.27,0.29035558,160600081201,NA
"65911",20.26,71.57,0.312866273,160600081202,NA
"65912",20.15,88.03,0.342261356,160600081203,NA
"65913",13.97,97.83,0.356963543,160600081301,NA
"65914",16.58,97.39,0.351810052,160600081302,NA
"65915",17.41,98.96,0.330603612,160600081303,NA
"65916",17.34,94.41,0.345661828,160600081304,NA
"65917",19.87,98.64,0.30803044,160600081401,NA
"65918",21.21,91.09,0.292156314,160600081501,NA
"65919",20.52,94.96,0.301473291,160600081502,NA
"65920",20.39,93.29,0.294766479,160600081503,NA
"65921",21.12,98.35,0.290563044,160600081504,NA
"65922",17.93,97.73,0.2668845,160600081601,NA
"65923",20.05,98,0.267117283,160600081602,NA
"65924",21.32,89.62,0.277943253,160600081700,NA
"65925",21.16,90.9,0.29370834,160600081801,NA
"65926",20.7,97.26,0.296111605,160600081802,NA
"65927",21.6,99.65,0.282904284,160600081803,NA
"65928",22.12,90.69,0.289722702,160600081804,NA
"65929",22.11,98.6,0.278558643,160600081901,NA
"65930",21.74,97.96,0.280632952,160600081902,NA
"65931",22.22,98.94,0.284400169,160600081903,NA
"65932",22.02,98.63,0.29835966,160600082000,NA
"65933",21.63,97.21,0.301598055,160600082100,NA
"65934",21.51,98.58,0.290264642,160600082201,NA
"65935",21.32,97.26,0.296718433,160600082202,NA
"65936",20.85,95.18,0.285926873,160600082203,NA
"65937",21.4,95.12,0.286195414,160600082204,NA
"65938",19.38,95.39,0.29881454,160600082301,NA
"65939",20.72,97.53,0.29874366,160600082302,NA
"65940",21.01,99.84,0.282942371,160600082303,NA
"65941",21.55,98.95,0.28887208,160600082304,NA
"65942",19.88,99.31,0.279874053,160600082305,NA
"65943",18.51,99.01,0.285630267,160600082306,NA
"65944",21.11,90.68,0.285116393,160600082307,NA
"65945",21.2,95.35,0.336658023,160600082401,NA
"65946",19.87,96.92,0.309274384,160600082402,NA
"65947",21.3,95.92,0.320197647,160600082403,NA
"65948",21.52,96.2,0.289490998,160600082500,NA
"65949",20.33,97.82,0.358362409,160600090101,NA
"65950",20.53,99.43,0.343618387,160600090102,NA
"65951",20.49,98.2,0.338528408,160600090103,NA
"65952",20.5,96.65,0.326091056,160600090104,NA
"65953",21.52,95.45,0.314805888,160600090105,NA
"65954",21.6,99.03,0.316651004,160600090201,NA
"65955",22.61,98.45,0.329763924,160600090202,NA
"65956",21.42,99.03,0.333847092,160600090301,NA
"65957",22.74,97.63,0.334503479,160600090302,NA
"65958",21.06,97.43,0.345477679,160600090303,NA
"65959",22.18,99.95,0.371331689,160600090304,NA
"65960",20.89,98.2,0.397769115,160600090305,NA
"65961",21.37,99.41,0.401456198,160600090306,NA
"65962",22.44,95.31,0.354624401,160600090307,NA
"65963",22.13,96.75,0.33114384,160600090401,NA
"65964",22.92,99.28,0.353345895,160600090402,NA
"65965",23.69,99.42,0.344249491,160600090403,NA
"65966",24.85,99.9,0.345801248,160600090404,NA
"65967",23.49,98.89,0.358366049,160600090405,NA
"65968",23.66,93.67,0.373363558,160600090406,NA
"65969",24.65,96.55,0.344420552,160600090407,NA
"65970",24.54,91.27,0.377661495,160600090500,NA
"65971",25.21,95.75,0.341952967,160600090601,NA
"65972",24.88,99.1,0.337393043,160600090602,NA
"65973",26.02,95.32,0.350829835,160600090603,NA
"65974",25.67,92.73,0.341010073,160600090701,NA
"65975",25.72,93.73,0.368785867,160600090702,NA
"65976",25.58,99.23,0.400656473,160600090801,NA
"65977",25.01,98.9,0.395039767,160600090802,NA
"65978",25.15,96.1,0.395230643,160600090901,NA
"65979",24.35,99.7,0.365723744,160600090902,NA
"65980",26.37,64.4,0.388438979,160600090903,NA
"65981",25.64,97.08,0.383949335,160600091001,NA
"65982",24.91,68.89,0.402216872,160600091002,NA
"65983",25.08,99.06,0.409969895,160600091003,NA
"65984",24.02,95.56,0.409615175,160600091004,NA
"65985",25.48,68.57,0.420749628,160600091005,NA
"65986",24.55,44.32,0.412340481,160600091006,NA
"65987",25.6,78.81,0.417736623,160600091007,NA
"65988",23.55,97.06,0.276088447,160600100101,NA
"65989",24.07,95.7,0.281429856,160600100102,NA
